Order ID,Date,Status,Category,Qty,Amount,ship-state,Total revenue,Cost,Profit Margin,Profit
404-6783988-2006729,2024-01-12,Shipped,Set,3,597,TAMIL NADU,1791,371.69,37.74,321.3830262
402-2703790-2816329,2024-01-12,Cancelled,Set,0,1278.57,JHARKHAND,0,0,,0
405-0286717-7761132,2024-01-12,Shipped,kurta,8,299,TELANGANA,2392,865.27,51.77,1117.194471
404-8745561-3169903,2024-01-12,Shipped,kurta,6,379,UTTAR PRADESH,2274,703.47,62.88,1503.8172
171-6138639-1478731,2024-01-12,Shipped,kurta,3,318,TELANGANA,954,178.72,43.8,183.7115475
171-3072652-6805159,2024-01-12,Shipped,kurta,3,353,TELANGANA,1059,154.47,56.24,250.1215335
171-9198151-1101146,2024-01-12,Shipped - Delivered to Buyer,kurta,3,406,KARNATAKA,1218,270.99,33.25,183.642577
405-6120626-0941135,2024-01-12,Shipped,Set,5,657,KARNATAKA,3285,210.41,,1027.388116
405-9144614-1601126,2024-01-12,Shipped - Delivered to Buyer,kurta,3,533,TELANGANA,1599,208.09,,453.898329
403-6442534-2769112,2024-01-12,Cancelled,Top,0,0,UTTAR PRADESH,0,0,,0
406-0272200-7784379,2024-01-12,Shipped,Set,2,666,TAMIL NADU,1332,221.63,66.72,492.6031507
407-9863928-5979501,2024-01-12,Shipped - Delivered to Buyer,kurta,3,353,KERALA,1059,118.32,66.48,278.3968825
407-5443024-5233168,2024-01-12,Cancelled,Set,,0,TELANGANA,,0,,0
406-6199849-7523514,2024-01-12,Shipped,kurta,2,406,KERALA,812,125.38,,352.2495797
402-8519791-3706738,2024-01-12,Shipped,Set,,852,DELHI,,11545.63,58.94,16570.37
171-0131752-2560336,2024-01-12,Shipped - Delivered to Buyer,Set,2,1399,UTTAR PRADESH,2798,714.1,,853.7228496
405-6120626-0941135,2024-01-12,Shipped,Set,5,657,KARNATAKA,3285,210.41,,959.7453929
171-5810429-4493110,2024-01-12,Shipped,Set,2,582,WEST BENGAL,1164,199.11,,482.1918251
406-3984186-5973150,2024-01-12,Shipped,Set,3,788,TAMIL NADU,2364,386.73,50.92,471.1452982
406-7779874-9136347,2024-01-12,Shipped,Set,2,1115,UTTARAKHAND,2230,439.73,60.56,822.2956345
402-1752649-2274748,2024-01-12,Shipped,kurta,,390,KARNATAKA,,132.21,,257.79
405-3002282-6797102,2024-01-12,Shipped,kurta,2,311,WEST BENGAL,622,208.51,,139.3313667
171-4644162-9093116,2024-01-12,Shipped - Delivered to Buyer,kurta,3,399,UTTAR PRADESH,1197,276.15,30.79,171.1848563
406-0715107-8168308,2024-01-12,Shipped,Set,3,1186,UTTARAKHAND,3558,800.74,32.48,485.3539978
406-1326801-8886709,2024-01-12,Shipped - Delivered to Buyer,kurta,2,362,ODISHA,724,170.86,,214.7345141
405-4059216-4541150,2024-01-12,Shipped,Set,2,597,TELANGANA,1194,391,34.51,251.4053149
404-1856281-9996319,2024-01-13,Shipped - Delivered to Buyer,Western Dress,3,472,MADHYA PRADESH,1416,253.41,46.31,247.3542959
402-2155477-9353103,2024-01-13,Shipped,Set,3,1173,ODISHA,3519,819.78,30.11,448.6384464
405-9144614-1601126,2024-01-13,Shipped - Delivered to Buyer,kurta,2,533,TELANGANA,1066,208.09,,385.8611101
407-4936046-5852304,2024-01-13,Cancelled,Set,0,1249.11,HARYANA,0,0,,0
171-6138639-1478731,2024-01-13,Shipped,kurta,3,318,TELANGANA,954,178.72,43.8,172.1093049
402-8519791-3706738,2024-01-13,Shipped,Set,,852,DELHI,,11545.63,58.94,16570.37
406-9638549-1733961,2024-01-13,Shipped,Set,,517,KARNATAKA,,310.82,,206.18
171-2705563-6985105,2024-01-13,Shipped,Set,7,692,NAGALAND,4844,1514.96,63.51,3113.825342
403-7042175-3905937,2024-01-13,Shipped,kurta,6,499,WEST BENGAL,2994,1145.15,54.1,1994.35603
171-2134173-5385136,2024-01-13,Shipped,kurta,3,782,KARNATAKA,2346,491.42,37.16,408.4392345
408-9692204-9817146,2024-01-13,Cancelled,Set,2,597,MAHARASHTRA,1194,203.03,,546.4994926
403-2256919-4846738,2024-01-13,Shipped - Delivered to Buyer,Western Dress,2,825,KARNATAKA,1650,394.92,52.13,493.99678
402-0048138-1845122,2024-01-13,Shipped,Set,,1115,NAGALAND,,366.35,67.14,748.65
171-5810429-4493110,2024-01-13,Shipped,Set,2,582,WEST BENGAL,1164,199.11,,484.2585126
405-3067317-3360344,2024-01-13,Shipped,kurta,2,599,UTTAR PRADESH,1198,192.59,67.85,534.2069367
171-4644162-9093116,2024-01-13,Shipped - Delivered to Buyer,kurta,3,399,UTTAR PRADESH,1197,276.15,30.79,145.3271414
404-4535078-5241919,2024-01-13,Shipped,Top,2,432,MAHARASHTRA,864,301.54,30.2,166.0297111
405-3441326-1516368,2024-01-13,Shipped,Top,,518,WEST BENGAL,,328.06,,189.94
407-9494293-9423561,2024-01-13,Shipped,kurta,6,486,JAMMU & KASHMIR,2916,300.31,38.21,335.5793833
405-6120626-0941135,2024-01-13,Shipped,Set,5,657,KARNATAKA,3285,210.41,,971.5935436
402-8746990-6412346,2024-01-13,Shipped,kurta,2,442,TAMIL NADU,884,249.07,43.65,266.8678178
402-9339129-6219537,2024-01-13,Cancelled,Set,3,654,KARNATAKA,1962,388.54,40.59,312.1707054
171-3049339-2085136,2024-01-13,Shipped,kurta,3,375,ASSAM,1125,154.57,58.78,314.1850851
404-9632124-1107550,2024-01-13,Shipped - Delivered to Buyer,Set,3,1233,ANDHRA PRADESH,3699,515.35,58.2,817.1599461
171-4647176-6456305,2024-01-13,Shipped,Set,3,626,MAHARASHTRA,1878,310.35,50.42,378.4494247
404-8494550-5860325,2024-01-13,Shipped,Set,3,666,KARNATAKA,1998,366.55,44.96,398.1126306
407-2307966-4961113,2024-01-13,Shipped,kurta,2,442,KARNATAKA,884,234.61,,292.9279251
171-4312987-5366767,2024-01-13,Shipped,Set,,666,BIHAR,,404.91,,261.09
403-4367956-2849158,2024-01-13,Shipped,kurta,2,487,DELHI,974,285.89,41.3,233.0310926
404-7426070-1355530,2024-01-13,Shipped,kurta,5,329,TELANGANA,1645,110.31,,472.4109718
402-8089760-1132331,2024-01-13,Shipped,Set,3,995,DELHI,2985,335.63,66.27,859.683273
408-2137113-0982751,2024-01-13,Shipped,Set,3,848,ODISHA,2544,309.84,63.46,802.7074366
404-6975277-1927553,2024-01-14,Shipped - Delivered to Buyer,kurta,2,458,WEST BENGAL,916,218.66,52.26,349.9600553
408-4101226-7217932,2024-01-14,Shipped - Delivered to Buyer,kurta,3,459,UTTAR PRADESH,1377,288.25,37.2,188.4215575
403-9230474-9657916,2024-01-14,Shipped - Delivered to Buyer,kurta,3,299,CHHATTISGARH,897,174,,149.7107497
171-2842936-5423534,2024-01-14,Shipped,Top,5,487,KARNATAKA,2435,280.44,,353.6084052
407-9494293-9423561,2024-01-14,Shipped,kurta,5,486,JAMMU & KASHMIR,2430,300.31,38.21,433.0796909
406-8413944-2634744,2024-01-14,Shipped,kurta,,353,TELANGANA,,198.74,43.7,154.26
408-6357132-2310703,2024-01-14,Shipped,Set,3,696,JAMMU & KASHMIR,2088,472.18,,322.527224
171-5719664-5449151,2024-01-14,Cancelled,Set,2,597,KARNATAKA,1194,199.01,66.66,527.4441555
403-9105351-8453114,2024-01-14,Shipped,kurta,2,399,UTTARAKHAND,798,220.44,,221.9320324
405-6120626-0941135,2024-01-14,Shipped,Set,6,657,KARNATAKA,3942,210.41,,1018.767851
171-0131752-2560336,2024-01-14,Shipped - Delivered to Buyer,Set,2,1399,UTTAR PRADESH,2798,714.1,,976.7528699
403-9615377-8133951,2024-01-14,Cancelled,Western Dress,0,753.33,PUDUCHERRY,0,0,,0
404-7774085-3780319,2024-01-14,Shipped,kurta,,376,TELANGANA,,230.1,38.8,145.9
407-1672316-3245939,2024-01-14,Shipped,kurta,3,319,TAMIL NADU,957,119.32,62.6,252.7263096
403-3496411-3082707,2024-01-14,Shipped,kurta,3,429,TELANGANA,1287,216.52,49.53,315.30817
406-9379318-6555504,2024-01-14,Shipped,kurta,3,329,RAJASTHAN,987,192.3,41.55,169.2285011
404-5337874-2284337,2024-01-14,Shipped,Set,3,568,KARNATAKA,1704,232.41,59.08,386.3584648
402-6750101-3923558,2024-01-14,Shipped,Set,2,597,KERALA,1194,232.46,,415.8519734
171-4312987-5366767,2024-01-15,Shipped,Set,,666,BIHAR,,404.91,,261.09
171-6876154-6233146,2024-01-15,Shipped,Set,2,759,WEST BENGAL,1518,353.03,53.49,499.8878644
404-1490984-4578765,2024-01-15,Shipped,Set,,824,UTTAR PRADESH,,321.3,61.01,502.7
402-8519791-3706738,2024-01-15,Shipped,Set,,852,DELHI,,11545.63,58.94,16570.37
406-6199849-7523514,2024-01-15,Shipped,kurta,3,406,KERALA,1218,125.38,,364.6932012
406-0272200-7784379,2024-01-15,Shipped,Set,2,666,TAMIL NADU,1332,221.63,66.72,491.1234395
171-1987024-2709164,2024-01-15,Shipped,Set,3,660,ANDHRA PRADESH,1980,362.49,45.08,373.0376623
171-2705563-6985105,2024-01-15,Shipped,Set,8,692,NAGALAND,5536,1514.96,63.51,3175.505298
402-0043314-1059527,2024-01-15,Cancelled,Western Dress,3,744,MADHYA PRADESH,2232,318.78,,478.6841055
407-5875767-6399551,2024-01-15,Shipped,Set,3,1112,TELANGANA,3336,585.36,47.36,611.5210572
405-0901744-8270705,2024-01-15,Shipped,kurta,,499,Gujarat,,157.18,68.5,341.82
402-8519791-3706738,2024-01-15,Shipped,Set,,852,DELHI,,11545.63,58.94,16570.37
402-2720308-2560327,2024-01-15,Shipped,Western Dress,2,665,MAHARASHTRA,1330,420.6,36.75,283.0214095
406-0715107-8168308,2024-01-15,Shipped,Set,2,1186,UTTARAKHAND,2372,800.74,32.48,536.9081579
402-1706149-0949104,2024-01-15,Shipped,kurta,2,534,MAHARASHTRA,1068,251.03,52.99,399.0565779
407-1515930-8661921,2024-01-15,Shipped,Set,3,1099,WEST BENGAL,3297,766.42,30.26,493.1935516
171-4644162-9093116,2024-01-15,Shipped - Delivered to Buyer,kurta,3,399,UTTAR PRADESH,1197,276.15,30.79,172.0041538
402-7042386-5486768,2024-01-15,Shipped,kurta,3,363,TAMIL NADU,1089,177.58,51.08,250.1609075
403-0906375-2269150,2024-01-15,Cancelled,kurta,2,475,MADHYA PRADESH,950,172.75,63.63,405.3753247
171-3049339-2085136,2024-01-15,Shipped,kurta,2,375,ASSAM,750,154.57,58.78,295.2268899
405-9013803-8009918,2024-01-15,Shipped,kurta,2,399,DELHI,798,176,55.89,261.0469105
406-1522425-5387565,2024-01-15,Shipped,kurta,,459,TELANGANA,,162.82,64.53,296.18
403-8255889-7526765,2024-01-15,Shipped,kurta,3,635,BIHAR,1905,402.4,36.63,293.5269361
402-1752649-2274748,2024-01-15,Shipped,kurta,,390,KARNATAKA,,132.21,,257.79
406-8879861-2081117,2024-01-15,Shipped,kurta,2,399,ASSAM,798,149.04,62.65,325.4791032
403-0906375-2269150,2024-01-15,Cancelled,kurta,3,475,MADHYA PRADESH,1425,172.75,63.63,397.6157239
406-9941718-1734719,2024-01-15,Shipped - Delivered to Buyer,kurta,4,544,KARNATAKA,2176,337.54,37.95,492.7945625
402-3329522-2367566,2024-01-15,Shipped,kurta,2,295,MAHARASHTRA,590,197.44,33.07,140.8277607
171-1987024-2709164,2024-01-15,Shipped,Set,3,660,ANDHRA PRADESH,1980,362.49,45.08,332.3504395
405-1152015-7333945,2024-01-15,Shipped,Set,2,888,BIHAR,1776,515.65,41.93,502.7574656
406-8271099-5133911,2024-01-15,Shipped,kurta,6,329,KARNATAKA,1974,499.03,62.08,1122.934554
402-1572540-8678700,2024-01-16,Shipped,Western Dress,2,725,WEST BENGAL,1450,254.54,64.89,545.3002211
404-6513062-3876305,2024-01-16,Shipped - Delivered to Buyer,kurta,,376,TAMIL NADU,,186.88,50.3,189.12
402-4277204-2348328,2024-01-16,Shipped,Set,3,790,MADHYA PRADESH,2370,544.56,31.07,326.5862756
171-3625443-6505905,2024-01-16,Shipped,Western Dress,3,725,KERALA,2175,261.68,63.91,660.918475
407-5124083-2725136,2024-01-16,Shipped,Set,3,682,UTTAR PRADESH,2046,338.71,50.34,392.9275361
404-1856281-9996319,2024-01-16,Shipped - Delivered to Buyer,Western Dress,3,472,MADHYA PRADESH,1416,253.41,46.31,269.0919534
171-6845071-0336346,2024-01-16,Shipped,Set,6,788,MAHARASHTRA,4728,2545.72,35.39,1569.010135
408-9321153-0591557,2024-01-16,Shipped,kurta,,399,KARNATAKA,,581.28,,1014.72
171-4647176-6456305,2024-01-16,Shipped,Set,2,626,MAHARASHTRA,1252,310.35,50.42,420.8846944
403-4367956-2849158,2024-01-16,Shipped,kurta,2,368,DELHI,736,197.19,46.42,207.5184275
406-5648244-8317954,2024-01-16,Shipped,Top,3,487,DELHI,1461,236.74,51.39,288.9482757
404-0696150-3898703,2024-01-16,Shipped - Delivered to Buyer,Set,3,499,MAHARASHTRA,1497,238.5,52.2,368.0528696
405-8191138-5176316,2024-01-16,Shipped - Delivered to Buyer,Set,3,582,JHARKHAND,1746,284.27,51.16,388.0961451
402-3595365-1666728,2024-01-16,Cancelled,Set,5,899,UTTAR PRADESH,4495,1261.24,53.24,1742.724634
408-3436456-9893130,2024-01-16,Shipped,kurta,,399,MAHARASHTRA,,216.22,45.81,182.78
405-5513694-8146768,2024-01-16,Shipped - Delivered to Buyer,kurta,,399,MAHARASHTRA,,217.76,45.42,181.24
405-1757140-2025918,2024-01-16,Shipped,kurta,,432,MADHYA PRADESH,,168.88,,263.12
406-7680255-6117120,2024-01-16,Shipped,kurta,2,399,TELANGANA,798,195.92,50.9,264.3302976
402-2764952-1492318,2024-01-16,Shipped - Delivered to Buyer,kurta,3,499,UTTAR PRADESH,1497,286.28,42.63,282.5082036
405-2660443-4165145,2024-01-16,Shipped - Delivered to Buyer,kurta,3,399,KARNATAKA,1197,232.77,41.66,205.9663872
405-5957858-1051546,2024-01-16,Shipped,Set,2,886,KARNATAKA,1772,447.25,49.52,611.9579413
403-3331597-7637100,2024-01-16,Shipped,Set,2,1133,ODISHA,2266,497.68,,946.428543
404-6975277-1927553,2024-01-16,Shipped - Delivered to Buyer,kurta,3,458,WEST BENGAL,1374,218.66,52.26,346.08008
404-7796841-1880317,2024-01-16,Shipped,kurta,3,696,DELHI,2088,258.82,62.81,526.4892082
405-2142542-0941949,2024-01-16,Shipped,kurta,,363,TELANGANA,,180.34,50.32,182.66
408-2114413-6089906,2024-01-16,Shipped,Set,,680,BIHAR,,287.63,57.7,392.37
408-9405529-3743511,2024-01-16,Shipped,kurta,2,399,TELANGANA,798,196.66,50.71,303.3109274
403-4424319-6635501,2024-01-16,Shipped,Set,,759,Goa,,489.8,35.47,269.2
406-8271099-5133911,2024-01-16,Shipped,kurta,5,329,KARNATAKA,1645,499.03,62.08,915.239664
403-9412025-7537140,2024-01-17,Shipped,kurta,1,424,KERALA,424,262.01,38.21,161.99
402-1572540-8678700,2024-01-17,Shipped,Western Dress,1,725,WEST BENGAL,725,254.54,64.89,470.46
408-2137113-0982751,2024-01-17,Shipped,Set,1,848,ODISHA,848,309.84,63.46,538.16
406-9638549-1733961,2024-01-17,Shipped,Set,,517,KARNATAKA,,310.82,,206.18
404-9760385-9109154,2024-01-17,Shipped,kurta,1,329,TELANGANA,329,103.06,68.67,225.94
404-2262140-4696366,2024-01-17,Shipped,kurta,1,295,MAHARASHTRA,295,170.68,42.14,124.32
408-3874942-9917143,2024-01-17,Shipped,Set,1,1126,UTTAR PRADESH,1126,724.64,35.64,401.36
171-2813040-8296320,2024-01-17,Shipped,Set,1,635,KARNATAKA,635,202.2,,432.8
407-8248783-4261958,2024-01-17,Shipped,kurta,1,487,CHHATTISGARH,487,325.97,33.07,161.03
402-4646784-8411501,2024-01-17,Shipped - Delivered to Buyer,kurta,1,471,HARYANA,471,196.3,58.32,274.7
406-8879861-2081117,2024-01-17,Shipped,kurta,1,399,ASSAM,399,149.04,62.65,249.96
402-1572540-8678700,2024-01-17,Shipped,Western Dress,1,725,WEST BENGAL,725,254.54,64.89,470.46
408-9255314-3102740,2024-01-17,Shipped,Set,6,1133,MAHARASHTRA,6798,2567.14,43.36,3034.46335
406-2849582-6531553,2024-01-17,Shipped,Top,1,,UTTAR PRADESH,,244.01,52.34,267.99
406-5648244-8317954,2024-01-17,Shipped,Top,1,487,DELHI,487,236.74,51.39,250.26
402-6566640-5417947,2024-01-17,Shipped,Western Dress,1,771,TELANGANA,771,489.95,36.45,281.05
407-5600921-2143569,2024-01-17,Cancelled,Set,0,995.54,KARNATAKA,0,0,,0
402-1752649-2274748,2024-01-17,Shipped,kurta,,390,KARNATAKA,,132.21,,257.79
406-5103760-7326749,2024-01-17,Shipped,kurta,1,432,Gujarat,432,216.33,49.92,215.67
404-6975277-1927553,2024-01-17,Shipped - Delivered to Buyer,kurta,1,458,WEST BENGAL,458,218.66,52.26,239.34
408-7138000-9728362,2024-01-17,Shipped,Set,1,1033,NAGALAND,1033,451.29,56.31,581.71
171-3072652-6805159,2024-01-17,Shipped,kurta,1,353,TELANGANA,353,154.47,56.24,198.53
405-2072502-4089911,2024-01-17,Shipped,Set,1,599,HARYANA,599,269.51,,329.49
407-1069790-7240320,2024-01-18,Shipped,Top,1,574,TAMIL NADU,574,323.19,43.7,250.81
408-7698765-2294756,2024-01-18,Shipped - Delivered to Buyer,Set,1,1338,MAHARASHTRA,1338,926.45,30.76,411.55
405-3036350-8089120,2024-01-18,Shipped,kurta,1,795,Gujarat,795,524.41,34.04,270.59
171-4607096-6413920,2024-01-18,Shipped - Delivered to Buyer,Set,1,563,MAHARASHTRA,563,169.25,69.94,393.75
402-8089760-1132331,2024-01-18,Shipped,Set,1,995,DELHI,995,335.63,66.27,659.37
171-3537751-4007556,2024-01-18,Shipped,Set,1,1999,ANDHRA PRADESH,1999,961.02,51.92,1037.98
408-3917043-5314763,2024-01-18,Shipped,Set,1,1146,ANDHRA PRADESH,1146,738.2,35.58,407.8
402-3595365-1666728,2024-01-18,Cancelled,Set,3,899,UTTAR PRADESH,2697,1261.24,53.24,1435.76
403-2920089-2403567,2024-01-18,Shipped,Top,,487,TAMIL NADU,,166.17,,320.83
408-3870331-6287517,2024-01-18,Shipped,kurta,1,399,UTTARAKHAND,399,207.19,,191.81
405-0286717-7761132,2024-01-18,Shipped,kurta,6,299,TELANGANA,1794,865.27,51.77,928.73
408-6791822-5493964,2024-01-18,Shipped,Set,1,968,UTTAR PRADESH,968,538.24,44.4,429.76
406-8961316-8137943,2024-01-18,Shipped - Delivered to Buyer,Set,,549,ASSAM,,218.5,60.2,330.5
405-5257740-5301158,2024-01-18,Shipped - Delivered to Buyer,Set,4,832,HARYANA,3328,1811.15,45.58,1516.85
171-4312987-5366767,2024-01-18,Shipped,Set,,666,BIHAR,,404.91,,261.09
171-0131752-2560336,2024-01-18,Shipped - Delivered to Buyer,Set,1,1399,UTTAR PRADESH,1399,714.1,,684.9
406-9021273-9221106,2024-01-18,Shipped,Western Dress,1,690,ASSAM,690,242.71,64.82,447.29
405-3002282-6797102,2024-01-18,Shipped,kurta,1,311,WEST BENGAL,311,208.51,,102.49
408-3201739-2676310,2024-01-18,Shipped,Set,1,1260,MAHARASHTRA,1260,565.27,55.14,694.73
402-6885004-6990731,2024-01-18,Shipped,Set,3,626,TAMIL NADU,1878,329.21,47.41,491.5876856
408-2114413-6089906,2024-01-18,Shipped,Set,,680,BIHAR,,287.63,57.7,392.37
406-8879861-2081117,2024-01-18,Shipped,kurta,1,399,ASSAM,399,149.04,62.65,249.96
404-8745561-3169903,2024-01-18,Shipped,kurta,5,379,UTTAR PRADESH,1895,703.47,62.88,1191.53
402-9580874-3525948,2024-01-18,Shipped,Set,4,696,KERALA,2784,356.64,48.76,560.6176872
403-0104882-7373900,2024-01-18,Cancelled,Western Dress,1,,Gujarat,,542.29,31.44,248.71
402-0503400-6235514,2024-01-18,Shipped,Set,1,736,TAMIL NADU,736,464,36.96,272
408-3475592-6193128,2024-01-18,Shipped,kurta,1,399,KARNATAKA,399,224.64,43.7,174.36
402-4277204-2348328,2024-01-18,Shipped,Set,1,790,MADHYA PRADESH,790,544.56,31.07,245.44
405-9928526-2470747,2024-01-18,Shipped,Set,1,1115,TELANGANA,1115,527.14,52.72,587.86
406-8879861-2081117,2024-01-18,Shipped,kurta,1,399,ASSAM,399,149.04,62.65,249.96
171-3305587-5364338,2024-01-18,Shipped,kurta,,348,TELANGANA,,201.89,41.99,146.11
405-8078784-5731545,2024-01-18,Cancelled,Set,0,647.62,MAHARASHTRA,0,0,,0
404-5539778-0029904,2024-01-19,Shipped,Set,1,563,ASSAM,563,297.91,47.09,265.09
408-8009772-6580317,2024-01-19,Shipped,Top,1,387,WEST BENGAL,387,177.09,54.24,209.91
405-9112089-3379536,2024-01-19,Cancelled,kurta,,0,MAHARASHTRA,,0,,0
408-9845791-1393151,2024-01-19,Shipped,Set,1,597,PUNJAB,597,389.59,34.74,207.41
403-0104882-7373900,2024-01-19,Cancelled,Western Dress,1,807,Gujarat,807,261.21,67.63,545.79
408-9281152-6213100,2024-01-19,Shipped,Top,1,665,TELANGANA,665,389.12,41.49,275.88
403-1162895-2484367,2024-01-19,Shipped - Delivered to Buyer,Western Dress,1,859,RAJASTHAN,859,339.13,60.52,519.87
404-6578109-5618751,2024-01-19,Shipped - Delivered to Buyer,kurta,1,295,KARNATAKA,295,138.2,,156.8
404-1607808-0769930,2024-01-19,Cancelled,Set,0,0,BIHAR,0,0,,0
402-0589123-6183541,2024-01-19,Shipped,Set,1,582,MAHARASHTRA,582,342.26,41.19,239.74
407-1672316-3245939,2024-01-19,Shipped,kurta,1,319,TAMIL NADU,319,119.32,62.6,199.68
405-8387725-2971512,2024-01-19,Shipped,Set,1,545,KARNATAKA,545,319.46,41.38,225.54
171-6867266-8495534,2024-01-19,Shipped,Set,,597,KARNATAKA,,343.32,,253.68
171-2705563-6985105,2024-01-19,Shipped,Set,6,692,NAGALAND,4152,1514.96,63.51,2637.04
404-0696150-3898703,2024-01-19,Shipped - Delivered to Buyer,Set,1,499,MAHARASHTRA,499,238.5,52.2,260.5
408-7760667-5809130,2024-01-19,Shipped,kurta,1,329,TELANGANA,329,146.85,55.36,182.15
407-8801185-0134713,2024-01-19,Shipped,Set,1,1126,KARNATAKA,1126,434.66,61.4,691.34
405-0286717-7761132,2024-01-19,Shipped,kurta,6,299,TELANGANA,1794,865.27,51.77,928.73
407-6599093-6553153,2024-01-19,Shipped - Delivered to Buyer,Bottom,3,377,WEST BENGAL,1131,174.76,,392.8298906
403-2608092-6065935,2024-01-19,Shipped,Set,1,597,KARNATAKA,597,285.35,52.2,311.65
403-9400764-4029123,2024-01-19,Shipped,Set,1,852,KARNATAKA,852,589.34,30.83,262.66
402-6750101-3923558,2024-01-19,Shipped,Set,1,597,KERALA,597,232.46,,364.54
405-8387725-2971512,2024-01-19,Shipped,Set,1,545,KARNATAKA,545,319.46,41.38,225.54
408-3917043-5314763,2024-01-19,Shipped,Set,1,1146,ANDHRA PRADESH,1146,738.2,35.58,407.8
406-5727754-5302723,2024-01-19,Shipped,Set,1,696,Gujarat,696,425.4,,270.6
407-2307966-4961113,2024-01-19,Shipped,kurta,1,442,KARNATAKA,442,234.61,,207.39
407-7173744-5333154,2024-01-19,Shipped - Delivered to Buyer,kurta,1,497,DELHI,497,347.87,30.01,149.13
171-4350114-4299568,2024-01-19,Shipped - Delivered to Buyer,Top,,399,MAHARASHTRA,,162.28,59.33,236.72
407-8580022-5578715,2024-01-19,Shipped - Delivered to Buyer,Western Dress,1,,HARYANA,,469.05,36.96,274.95
403-4367956-2849158,2024-01-19,Shipped,kurta,1,368,DELHI,368,197.19,46.42,170.81
408-1830318-0357940,2024-01-19,Shipped,kurta,1,399,HARYANA,399,201.22,49.57,197.78
405-3441326-1516368,2024-01-19,Shipped,Top,,518,WEST BENGAL,,328.06,,189.94
405-9144614-1601126,2024-01-19,Shipped - Delivered to Buyer,kurta,1,533,TELANGANA,533,208.09,,324.91
403-5209693-1173944,2024-01-20,Shipped,kurta,1,484,UTTAR PRADESH,484,150.25,68.96,333.75
402-3660716-8589107,2024-01-20,Shipped - Delivered to Buyer,kurta,1,471,KERALA,471,172.91,63.29,298.09
171-1305077-2813934,2024-01-20,Shipped,kurta,1,376,TELANGANA,376,148.96,,227.04
404-8514200-3544346,2024-01-20,Cancelled,kurta,0,0,KARNATAKA,0,0,,0
402-4393761-0311520,2024-01-20,Shipped,kurta,1,363,TAMIL NADU,363,113.47,68.74,249.53
408-9321153-0591557,2024-01-20,Shipped,kurta,,399,KARNATAKA,,581.28,,1014.72
407-5096970-7475550,2024-01-20,Cancelled,Set,0,1902.86,UTTAR PRADESH,0,0,,0
408-1830318-0357940,2024-01-20,Shipped,kurta,1,399,HARYANA,399,201.22,49.57,197.78
408-8009772-6580317,2024-01-20,Shipped,Top,1,387,WEST BENGAL,387,177.09,54.24,209.91
406-2849582-6531553,2024-01-20,Shipped,Top,1,,UTTAR PRADESH,,244.01,52.34,267.99
403-8255889-7526765,2024-01-20,Shipped,kurta,1,635,BIHAR,635,402.4,36.63,232.6
404-8514200-3544346,2024-01-20,Cancelled,kurta,0,0,KARNATAKA,0,0,,0
171-0131752-2560336,2024-01-20,Shipped - Delivered to Buyer,Set,1,1399,UTTAR PRADESH,1399,714.1,,684.9
405-9112089-3379536,2024-01-20,Cancelled,kurta,,0,MAHARASHTRA,,0,,0
403-7652993-1507525,2024-01-20,Shipped,Set,1,631,ODISHA,631,406.4,35.59,224.6
407-5096970-7475550,2024-01-20,Cancelled,Set,0,1902.86,UTTAR PRADESH,0,0,,0
403-9615377-8133951,2024-01-20,Cancelled,Western Dress,0,753.33,PUDUCHERRY,0,0,,0
403-4965581-9520319,2024-01-20,Shipped - Delivered to Buyer,kurta,,544,ANDHRA PRADESH,,0,,0
171-1987024-2709164,2024-01-20,Shipped,Set,1,660,ANDHRA PRADESH,660,362.49,45.08,297.51
408-8991303-6559523,2024-01-20,Shipped,kurta,1,399,TAMIL NADU,399,192.22,51.82,206.78
404-0696150-3898703,2024-01-20,Shipped - Delivered to Buyer,Set,1,499,MAHARASHTRA,499,238.5,52.2,260.5
